Latitude,Longitude,Location ID
45.5714320953,-122.554410696,37321
45.5227541167,-122.6484618667,88154
45.5121764,-122.6129170333,52398
45.5164779669,-122.6153773069,96972
45.51647,-122.6297141,244792
45.5238833333,-122.6370860833,47998
45.5358684333,-122.6218613833,342033
45.5217889992,-122.6757752895,608608
45.5287794027,-122.6856297255,73756
45.5119274167,-122.6265702333,319123
45.5122208859,-122.6120272279,52380
45.5310642495,-122.6621711254,39468
45.52674975,-122.67505175,492410
45.5117785,-122.61742165,236502
45.529258952,-122.681699112,1429832
45.5296472,-122.6849542167,243007
45.5341627838,-122.6987847581,17842
45.5339333616,-122.698769709,25174
45.5327590347,-122.6985633373,17606
45.531598,-122.6986842,37760
45.5297551833,-122.6987987833,34499
45.5315076793,-122.6944434643,17545
45.5331536004,-122.6984345913,23271
45.5231946662,-122.6914608479,52765
45.5229691605,-122.6928448677,54704
45.5354547667,-122.7003853333,30753
45.5355087245,-122.7006393671,47495
45.5209891441,-122.6789149824,46968
45.5265964271,-122.6812049074,50206
45.5119770575,-122.6109418844,61823
45.5547932833,-122.6665052333,61926
45.5253068592,-122.6813060045,64659
45.5336933333,-122.6917160833,52745
45.5348867,-122.6989921,73372
45.5353405717,-122.6990139484,63175
45.5229062512,-122.6577501284,82251
45.53553275,-122.7002227167,62345
45.5353029956,-122.6984453201,123787
45.5238054333,-122.6802724333,129130
45.5238838877,-122.6811281613,116125
45.5353329167,-122.6506750167,266082
45.4671514333,-122.6531292167,115588
45.4669067306,-122.6528316736,154108
45.4658570727,-122.6531642675,150649
45.5274190167,-122.6944874,62431
45.529320559,-122.6923620701,67924
45.5279601423,-122.6943576336,125455
45.52805185,-122.6944544833,123042
45.5290528233,-122.6946679922,166848
45.5299155013,-122.6882680273,188359
45.5303051495,-122.6876091957,117196
45.53031135,-122.6873331,48357
45.5313874275,-122.6946955919,63359
45.5334917974,-122.698584795,232521
45.5348145039,-122.6957416534,63183
45.5231458067,-122.6889073849,63344
45.5268627656,-122.6983863115,66599
45.5544973588,-122.6757270098,74256
45.5508738,-122.6669917833,35159
45.5053389,-122.6154255833,17677
45.5125874022,-122.6236867905,39869
45.5302074428,-122.6972222328,61844
45.5398076667,-122.6109758333,17882
45.5191579772,-122.6782107353,225816
45.519203,-122.679675,17304
45.518406234,-122.6795625687,76831
45.5319788428,-122.6986980868,199190
45.56262825,-122.6347750333,242500
45.5629184167,-122.6353579333,152938
45.5503173833,-122.6666675,316741
45.5135948399,-122.6840686798,227172
45.5284712419,-122.6987028122,108754
45.5292053223,-122.6984100342,316522
45.5189249379,-122.6610445976,79099
45.5196052596,-122.661446929,91987
45.5171658358,-122.6814186573,17557
45.5169929297,-122.6813006401,190559
45.52292325,-122.6850633833,48253
45.5246251667,-122.6800969833,403412
45.522878958,-122.6802706718,274310
45.5066291803,-122.6554688674,262917
45.5359643314,-122.6881670952,209752
45.5185791358,-122.6820731163,361112
45.5184546971,-122.6817865742,549478
45.5160005884,-122.6828509569,61239
45.5185039612,-122.6808607578,119835
45.5174693125,-122.6820524965,487193
45.5124671099,-122.6781141758,140210
45.5487244683,-122.6755365911,410223
45.5485578667,-122.6754434833,335444
45.5478306,-122.6733157833,501885
45.5242996312,-122.6767301559,384184
45.5283731833,-122.68372335,148009
45.53311955,-122.7038174833,971151
45.53383135,-122.6987044167,1151129
45.5327853392,-122.6965034008,799500
45.5264059167,-122.6363741833,965433
45.4737374581,-122.6479677883,18865
45.5264354167,-122.6939205833,25610
45.5600630667,-122.6827395667,49308
45.5001648,-122.6538348833,28169
45.5246874,-122.6829604,112036
45.4972866,-122.6259364833,202587
45.518819694,-122.6792085171,101679
45.5228906897,-122.6372780976,120975
45.5272527333,-122.6945210667,54771
45.4782212,-122.6932041667,358893
45.5009554533,-122.65447855,63320
45.5026016351,-122.8594894065,281190
45.5178237333,-122.8438738333,287052
45.5887534511,-122.5952862963,268527
45.5890244141,-122.5961828837,154619
45.4856378766,-122.7222343739,434008
45.5908073257,-122.5943113176,246991
45.5115724281,-122.6255938411,114487
45.5380943513,-122.8790916868,243971
45.5370595,-122.87839575,64536
45.5136388333,-122.65784315,342171
45.5408740333,-122.6633912167,75859
45.5887354076,-122.5953856759,854359
45.557957,-122.8670018,40056
45.5188633167,-122.65802715,192778
45.5191053555,-122.6799809933,206041
45.5087328167,-122.8279199833,20541
45.5129613167,-122.83613335,636272
45.5299828667,-122.6842589333,26022
45.5294859113,-122.6815581322,28432
45.5308877333,-122.6842945,131561
45.4515871333,-122.7823445,43516
45.5222700871,-122.6725244522,26287
45.4509039098,-122.7807354927,94273
45.5118428,-122.6267267,217912
45.5121269069,-122.6276108623,114482
45.5736259,-122.5574078,221535
45.5304167397,-122.682456554,259721
45.519165,-122.5822354,137486
45.5299669333,-122.6816117764,169538
45.49364638,-122.61008608,300092
45.5282211,-122.6812669833,594187
45.5119107548,-122.6541352272,43476
45.5156547684,-122.5622320175,190974
45.5125383667,-122.6533791167,21704
45.5124061833,-122.6534250833,22221
45.5070685755,-122.654892142,67608
45.51239135,-122.653371617,1525228
45.5128530167,-122.5974650667,176005
45.5124126024,-122.6533761621,67026
45.5356438833,-122.6208193667,416554
45.5312746912,-122.6610553265,75827
45.5321164503,-122.6693916321,48323
45.5275467495,-122.6691770554,64571
45.5367834753,-122.6187622547,453902
45.5152488031,-122.680066824,61252
45.5262892855,-122.6946126737,539021
45.52709615,-122.6940460333,566828
45.5173816,-122.67791819,163804
45.5366967667,-122.7042696167,62328
45.5114077126,-122.6771770769,453131
45.5120483167,-122.6787813167,241983
45.5150986667,-122.6790832,112988
45.5310437667,-122.6818579833,45994
45.4812634167,-122.6739324167,83591
45.5200024358,-122.691489669,213025
45.5188054331,-122.6851961318,398488
45.533484282,-122.6216375828,211466
45.5334420667,-122.6205364333,109535
45.5253135333,-122.68127245,192574
45.5303126654,-122.6663661003,79266
45.519173012,-122.6821911335,237297
45.5240139961,-122.696685791,62549
45.5134277344,-122.6792907715,130747
45.5140126667,-122.6752744667,139349
45.5378731435,-122.6830601692,91236
45.5141753755,-122.6812896887,113856
45.5895213691,-122.5933600732,776427
45.5298542833,-122.69462585,617888
45.5117107664,-122.6449620724,604282
45.5165737667,-122.6303382333,668781
45.5163501652,-122.6298290491,114491
45.516525,-122.6364260167,658836
45.5229684,-122.6319608333,496693
45.51853084,-122.67800599,227355
45.470258733,-122.6850128174,105282
45.5123693333,-122.6815323,744097
45.5186446667,-122.6786604167,203041
45.52187991,-122.67559045,148371
45.5154818576,-122.6752603054,529708
45.515311921,-122.665943119,2334661
45.5223904667,-122.6573878833,411254
45.5213680439,-122.6568281651,227014
45.5215334196,-122.6899802685,76697
45.5158201608,-122.5610518456,167073
45.4957289408,-122.8190910816,538318
45.52121275,-122.65372465,23476
45.5728147667,-122.5580609333,147543
45.5193985329,-122.6363360882,121031
45.5046973167,-122.6293648167,88830
45.5116316333,-122.62342425,110015
45.5117716652,-122.6128774881,435505
45.4970450148,-122.567961216,923985
45.5727989704,-122.5573182106,207011
45.5078732562,-122.669198513,105287
45.55940835,-122.6366842833,411367
45.5591534,-122.6425958667,1468705
45.5590827333,-122.64241815,35074
45.5590173167,-122.6450789833,314792
45.57157737,-122.56654614,511000
45.5332198,-122.6349731167,125984
45.53363285,-122.6350587167,354774
45.5244725149,-122.6504015923,226983
45.55905125,-122.64643975,49356
45.5343720784,-122.6205937726,171667
45.5488204833,-122.6516994333,443274
45.5332588175,-122.619792223,390496
45.5591226333,-122.6551034667,49299
45.5222700871,-122.6727712154,184842
45.51841038,-122.67702293,1425840
45.4969032167,-122.63485135,38243
45.5590535667,-122.6462843167,236940
45.5121469667,-122.6425752167,387522
45.5212047,-122.7017915,1388388
45.5120434667,-122.62536475,280692
45.51212155,-122.6250619667,17512
45.4316779658,-122.5616955757,382926
45.5191880467,-122.6159781218,147657
45.5224789667,-122.6814828667,399682
45.5228338567,-122.6834893227,688606
45.5223978753,-122.6710814238,64425
45.5229906805,-122.6711258729,716544
45.5229691605,-122.6673531532,79129
45.5303172,-122.6609275,733039
45.5305907527,-122.6619887352,75834
45.5298633,-122.66190945,79285
45.522156852,-122.683971376,1549311
45.5919016988,-122.8726816177,253734
45.5591832,-122.6548514833,22197
45.5405772167,-122.6755198333,310553
45.52328455,-122.6988791333,569275
45.50827955,-122.8312435,382638
45.50399695,-122.6721087167,908462
45.5872542669,-122.762131691,560618
45.4945572333,-122.8124671333,247831
45.589566769,-122.5919294357,1235474
45.5907129078,-122.5941129609,633646
45.5891184077,-122.5963527068,180407
45.5889715564,-122.5960631284,416026
45.5868389052,-122.5921903377,801616
45.5118892833,-122.8317263167,57642
45.5367014667,-122.8688010167,64501
45.50620125,-122.8299309833,67062
45.5344668636,-122.8772970209,91948
45.4899576167,-122.8104252,116678
45.5103393978,-122.7812880278,99368
45.5173954833,-122.6554588,107348
45.4871847922,-122.7934383167,132072
45.5385945674,-122.8633475304,136795
45.50730758,-122.8263787,177935
45.50746095,-122.82496905,181778
45.4914270442,-122.8012436628,99350
45.5005110167,-122.80718075,305700
45.5387493167,-122.8649576167,129678
45.52926745,-122.8688415667,356164
45.52852635,-122.86784745,153417
45.5680002333,-122.5514421333,877470
45.4974399333,-122.8101839,298044
45.4510845454,-122.7823448181,210560
45.5073523682,-122.8287948918,1020276
45.5010792,-122.80489426,23052
45.4842740377,-122.8050792217,1119817
45.4861398251,-122.753697486,171492
45.4858028333,-122.8046853,209254
45.58730225,-122.5451756,266445
45.5240816651,-122.6822774559,151237
45.52449545,-122.67874105,61571
45.5255949497,-122.6615595818,1958969
45.5241868167,-122.6660715,153925
45.5175330167,-122.6592904167,20725
45.519000112,-122.6642417908,95700
45.5188873508,-122.6639521122,54298
45.5199346667,-122.6620249167,76942
45.5588173667,-122.6430997333,348396
45.4979190193,-122.675865853,302418
45.5047021667,-122.6530692667,1042898
45.5267412167,-122.59547895,304288
45.559145555,-122.646940555,1127126
45.5750594986,-122.5614917278,291881
45.5294633633,-122.6820087433,64666
45.4950979167,-122.6073402,314708
45.50400012,-122.63939571,205912
45.5229240164,-122.6573280373,348918
45.5185225333,-122.6809943167,431996
45.517225977,-122.6626646519,13349
45.518767072,-122.6641345024,76888
45.5154418257,-122.6535403466,148412
45.5852420123,-122.7644491196,242676
45.5224596306,-122.6371930835,20743
45.5157253,-122.71603985,65936
45.5348520803,-122.6502272487,24261
45.5226985525,-122.6473331451,50901
45.5048243,-122.6327497333,513554
45.5179852535,-122.6773416996,78534
45.4349304261,-122.5715017319,238977
45.5900303167,-122.7541058333,278471
45.4877965667,-122.7952682,237859
45.530462983,-122.6838970184,314691
45.515978035,-122.6772451401,112949
45.5153314999,-122.677577734,112937
45.5013110167,-122.66440195,83790
45.4728920406,-122.6617097855,154696
45.5349280333,-122.6484639667,24383
45.534619106,-122.6544034481,75902
45.5173916833,-122.65126595,361789
45.5228456225,-122.6405312975,98389
45.4793460667,-122.6942762833,120008
45.5831377333,-122.5749332333,976846
45.5167077556,-122.676391985,37795
45.4601814258,-122.767393285,148593
45.5124398667,-122.61269725,140384
45.4612837333,-122.7938394833,183206
45.47701235,-122.7224753167,170259
45.4543609619,-122.7773971558,521030
45.4745396762,-122.671982646,348890
45.5250498735,-122.6834678126,57694
45.5122432167,-122.6431649,192616
45.4500323614,-122.723791136,725486
45.43762885,-122.7322132,162005
45.5671798167,-122.6740046167,315891
45.56338085,-122.6728183833,478961
45.5624914167,-122.68524885,732927
45.5627530167,-122.6894948,278861
45.4894414741,-122.7963598435,107504
45.5200826075,-122.6723957062,88799
45.4189461746,-122.7389321128,389397
45.4145806456,-122.746553421,276853
45.5127227307,-122.6755070686,650316
45.5257537667,-122.6885498667,359786
45.5301698633,-122.6539313793,123026
45.4268828677,-122.4994270443,388254
45.4532972845,-122.5774240494,231301
45.4345231,-122.5726566333,230405
45.4269411361,-122.4989927297,299459
45.428410259,-122.5741410255,354236
45.4317306692,-122.5706326962,110027
45.5273323167,-122.6780851667,481455
45.5214613222,-122.6772315104,600255
45.51891987,-122.671107052,1489972
45.5418371167,-122.66148925,82582
45.54044415,-122.6638216667,514028
45.5194907667,-122.6533403833,767304
45.5964286332,-122.6871371269,92513
45.5978549548,-122.6796913147,1065954
45.5185298833,-122.6785976667,203033
45.5182920667,-122.6783981167,232765
45.5181572667,-122.6785830167,232757
45.5214351333,-122.6880871333,426780
45.5597866,-122.6937462167,701161
45.5930904269,-122.67741752,987151
45.5183611291,-122.6770627499,581364
45.4973249833,-122.8128121,79186
45.45440305,-122.7796695833,425975
45.4854062,-122.7516303333,243620
45.4852293287,-122.755844593,468798
45.5242244642,-122.6987457275,90796
45.4704066667,-122.68950435,83145
45.4337300528,-122.7512457837,449545
45.5727681833,-122.5568621333,39748
45.5226454236,-122.6733962051,270467
45.5169488,-122.6017728,154670
45.5171283167,-122.6512348167,224116
45.5120236375,-122.6131728758,105305
45.5117503772,-122.611414106,87769
45.4665188833,-122.6474269667,410776
45.52569665,-122.63751445,306730
45.5213156167,-122.67640805,785633
45.5225455,-122.68151815,382991
45.5215506391,-122.6731697271,28939
45.4874407278,-122.8915858269,604422
45.48624275,-122.7961687833,330169
45.4957277667,-122.81165405,92230
45.4881449333,-122.7982538333,260404
45.4989696,-122.6708062,238362
45.5219994756,-122.6615917683,633374
45.53407049,-122.66488045,794819
45.5736175775,-122.5617170334,1126922
45.5752182167,-122.68249285,287625
45.5374673385,-122.7081334591,63145
45.5479619,-122.6808475167,409546
45.5410603919,-122.6639207407,166864
45.5218040332,-122.6788330078,809182
45.4869896667,-122.7999098167,803726
45.5202057159,-122.6794803817,572247
45.5137878353,-122.8322429186,991434
45.4352315703,-122.7574753761,231054
45.4563663,-122.5786020833,287225
45.4436188167,-122.6270523333,687840
45.4339968687,-122.5700962543,232383
45.5228491,-122.68079975,464598
45.52442925,-122.6805588333,482557
45.5270359833,-122.68339885,566774
45.5194175333,-122.6365125333,88805
45.4369631186,-122.5736045837,320105
45.5225632479,-122.6725244522,163775
45.5763824,-122.56482455,76857
45.5188347289,-122.5822842121,203460
45.5191875,-122.5817387,233121
45.5270431578,-122.6986598969,57057
45.527215,-122.68499135,481757
45.5164795167,-122.6767491667,125637
45.5011584879,-122.6554870605,38516
45.5589788333,-122.6488935167,101154
45.5206583548,-122.6372164192,117158
45.42015595,-122.7402689167,243474
45.50530469,-122.64223992,454233
45.5224873297,-122.6851337832,399476
45.5118806814,-122.6261544228,107191
45.5252180699,-122.6775104192,348607
45.5157750833,-122.6740091167,281155
45.5267575366,-122.6353061199,440161
45.5515268167,-122.6755080167,310679
45.508533017,-122.712377833,1232847
45.52403505,-122.6820151667,61686
45.523666612,-122.6823050505,203236
45.5395564516,-122.8717589378,250131
45.5207065365,-122.6825559139,520564
45.5210187964,-122.6768881732,51552
45.520203444,-122.6868094111,554390
45.5260810596,-122.6568710804,1250304
45.5271709352,-122.6600897312,77452
45.5317932764,-122.6621818542,75839
45.5240478167,-122.6582896667,364809
45.5229355575,-122.6605462297,347623
45.5787242148,-122.5954914093,655291
45.520942728,-122.6627113391,67096
45.4934405833,-122.809036,231679
45.535301,-122.6382353833,712729
45.5267025,-122.6375451667,166826
45.5407669333,-122.8720136167,410976
45.5215914628,-122.671762579,815221
45.5220733,-122.6370121167,144691
45.5120436138,-122.6278239554,633556
45.5235874199,-122.6732379198,815310
45.4910955195,-122.806579053,370549
45.5220520946,-122.6817405224,192469
45.5217275,-122.6596518,149560
45.5498604833,-122.6666761,793159
45.4327395533,-122.5688248873,161576
45.42971032,-122.57623481,281205
45.5291092833,-122.6988081667,360728
45.5192374833,-122.6534411167,24076
45.52302115,-122.6432184667,209218
45.47935585,-122.6151018,453498
45.5130750167,-122.6614577167,99805
45.5556262,-122.65009125,299584
45.5359741401,-122.7049123257,673335
45.5169929297,-122.6572144032,102689
45.4066738333,-122.7453084167,237249
45.5197297725,-122.6822586625,618097
45.5614659333,-122.6304687667,153828
45.5167824345,-122.5597429276,170677
45.5175256787,-122.6760489298,144970
45.5483094,-122.6185128167,152888
45.5486090042,-122.6202213764,161538
45.5592864746,-122.523651123,164266
45.5100141833,-122.6558697167,27381
45.54099985,-122.6079600833,215890
45.4980151297,-122.6855707169,238269
45.5605068333,-122.6616193667,51991
45.5121737833,-122.6178449167,281134
45.5261336747,-122.5786685944,353448
45.5120954354,-122.6311155543,530506
45.5261831167,-122.6366018667,50415
45.5616666167,-122.6305715667,485439
45.5286205333,-122.6028714333,123055
45.5260737,-122.6754004,827350
45.5118656447,-122.6843047142,101780
45.5124523833,-122.653339,263014
45.5229231667,-122.6712393833,553510
45.5087409333,-122.7185229167,314980
45.5891364813,-122.7481842041,1025351
45.5479769,-122.57909765,1025213
45.5396477333,-122.6119774333,1025295
45.5303427289,-122.5602579117,175980
45.5179476658,-122.5638091564,167149
45.4932320758,-122.6358962059,591870
45.5352131833,-122.6372873167,623910
45.5220363,-122.6727462,266312
45.5190731167,-122.5830161667,362076
45.5274678287,-122.6983809471,285644
45.5114477333,-122.6833890333,508026
45.5173537767,-122.6626324654,167190
45.4933749716,-122.574634552,24749
45.5108126874,-122.6842767293,328747
45.5100962321,-122.6833318075,339551
45.5132749667,-122.6881939167,248571
45.5408814833,-122.6622406833,43057
45.5170269639,-122.6589955131,378248
45.58889455,-122.7516098333,360304
45.4541521833,-122.5786602667,1194148
