User ID,Location ID,Timestamp,Latitude,Longitude
23,UNSB,0.0,49.261818,-123.25444
23,FRAS,16.343299688239178,49.261386,-123.240865
23,CACP,71.02446772133527,49.262491,-123.253127
23,DMP,61.27106672303194,49.261408,-123.248052
23,SWNG,28.305408053785737,49.263115,-123.254427
23,REGE,82.17961511760429,49.259154,-123.233153
24,LSC,0.0,49.262727,-123.245939
24,IRSC,61.31000175767825,49.267142,-123.253568
24,CHBE,98.2116109093763,49.262537,-123.246623
25,CEML,0.0,49.263114,-123.248677
25,ARGW,112.09499434473986,49.270902,-123.251478
25,BEBC,14.514568566926528,49.263247,-123.250791
25,ICCS,91.21784613857172,49.261486,-123.248885
25,GREN,105.76341857648627,49.261146,-123.252839
25,LIUG,108.07160206576005,49.267652,-123.259123
26,PGRA,0.0,49.259608,-123.237908
26,CHPL,58.750692489855474,49.271498,-123.25233
26,PINE,107.2782462328246,49.251597,-123.234196
26,NEST,80.214116957,49.266912,-123.249697
26,PAPC,29.81012172027161,49.2613,-123.247597
27,NSDC,0.0,49.25686,-123.239974
27,CBH,13.758740066697822,49.264,-123.244339
27,WOOD,44.4435038912332,49.264806,-123.247322
27,CUNN,60.20231281403062,49.264764,-123.24913
27,WDPL,94.71794689953308,49.261437,-123.252092
27,BARN,18.772567334463403,49.261877,-123.250998
27,PHRM,41.98537389485131,49.262637,-123.242818
28,CEML,0.0,49.263114,-123.248677
28,COST,32.93579898388148,49.271006,-123.25226
28,TECH,92.40109837634718,49.261337,-123.246578
28,FSC,115.82452852058762,49.260509,-123.247797
28,CNTL,33.249483320780186,49.266187,-123.247682
29,FRAS,0.0,49.261386,-123.240865
29,SCWH,100.2782412480198,49.246215,-123.232273
29,PROD,13.489389457722414,49.251561,-123.236576
29,RUGB,45.04792921497656,49.258652,-123.243834
29,WOOD,13.92346407527966,49.264806,-123.247322
29,YUYU,111.8399151263051,49.253843,-123.235696
29,REGE,115.3714646202455,49.259154,-123.233153
29,PONG,49.06176149807082,49.264527,-123.256252
30,KEEN,0.0,49.254273,-123.232611
30,NRCI,23.520245650385927,49.245629,-123.232383
30,CACP,107.77358003092932,49.262491,-123.253127
30,MINL,85.06093735216736,49.261015,-123.252053
30,CHAN,52.76962698902069,49.269454,-123.255389
30,JOUR,69.50558685246628,49.25758,-123.247108
31,WLIB,0.0,49.264544,-123.24716
31,CHOI,103.44856572120888,49.267635,-123.258226
31,FRWO,63.67375041265478,49.268077,-123.257173
31,GRAT,43.62891988058034,49.255081,-123.236414
31,PARF,31.27290159624951,49.266042,-123.257504
31,KIDS,44.00235058160323,49.261578,-123.234807
32,ALRD,0.0,49.270423,-123.253129
32,FARM,77.97272708248273,49.25164,-123.240217
32,BINT,64.8062291815728,49.255583,-123.231365
32,RESP,40.41850993630441,49.247215,-123.232704
32,SITK,56.278404740560106,49.262875,-123.241703
33,BONR,0.0,49.244382,-123.228299
33,NSDC,28.057011545331523,49.25686,-123.239974
33,MUSM,48.081020583279546,49.269004,-123.260507
33,RUGB,40.72674584199101,49.258652,-123.243834
33,PHRM,91.44443474223849,49.262637,-123.242818
34,STAH,0.0,49.270487,-123.251961
34,SOMH,32.01694994129284,49.270598,-123.251023
34,RESA,79.11466308575163,49.260621,-123.254593
34,CACP,105.42171255707338,49.262491,-123.253127
34,SRC,28.26464496252878,49.268123,-123.249399
34,PINE,44.261655035082256,49.251597,-123.234196
35,ARGW,0.0,49.270902,-123.251478
35,AQUA,31.05156342066763,49.268194,-123.24824
35,CHAT,93.3037614670918,49.258749,-123.235916
35,SCWH,33.97508625952314,49.246215,-123.232273
35,RESP,19.58296111689973,49.247215,-123.232704
35,LIUG,103.80858299700203,49.267652,-123.259123
35,VSQU,49.2970002879802,49.253698,-123.236718
35,CHAN,52.15742344953744,49.269454,-123.255389
36,GMGB,0.0,49.261661,-123.246488
36,LPRC,50.42565408745038,49.244856,-123.229122
36,PACC,26.923570621997868,49.253413,-123.235211
37,VANR,0.0,49.264524,-123.258212
37,RESA,115.81111707117832,49.260621,-123.254593
37,PARH,32.923612779780825,49.263149,-123.247137
38,ARGE,0.0,49.271552,-123.24963
38,MEDC,101.00887775988248,49.264887,-123.248195
38,KEEN,84.72580031902919,49.254273,-123.232611
38,PARR,85.9427387150132,49.269492,-123.256754
38,CHAT,49.430849844239205,49.258749,-123.235916
39,MATX,0.0,49.266129,-123.25454
39,EDC,99.79589614262711,49.262414,-123.248245
39,BUCH,83.82633042790576,49.268144,-123.25496
40,CGPC,0.0,49.271043,-123.258374
40,NOBL,94.9905751442844,49.251059,-123.233608
40,MSUB,83.13445207290296,49.261457,-123.244535
40,SRC,98.45341143904253,49.268123,-123.249399
40,ENSF,75.07472544764694,49.243487,-123.228542
41,MATX,0.0,49.266129,-123.25454
41,TENN,118.34213424258364,49.259899,-123.243051
41,MCML,78.44538623104332,49.260792,-123.251025
41,BUTO,32.31772821244291,49.268528,-123.253777
41,MSUB,75.70032050362641,49.261457,-123.244535
41,ENSC,13.941374563961574,49.262373,-123.249265
41,CACP,91.52450745319982,49.262491,-123.253127
42,STRA,0.0,49.259778,-123.233551
42,LSK,49.20031684284224,49.265548,-123.255491
42,GASG,52.49231939252861,49.255924,-123.246045
42,PARH,82.90472098415786,49.263149,-123.247137
42,WESB,117.9541679420972,49.265257,-123.249609
42,LSK,39.133837955894094,49.265548,-123.255491
43,UCLL,0.0,49.269107,-123.25757
43,SCWH,62.97820381287184,49.246215,-123.232273
43,PGRA,36.164894469933145,49.259608,-123.237908
43,CASC,119.48414986476716,49.258526,-123.250125
43,BONR,103.73754821355104,49.244382,-123.228299
43,TELS,22.265451743978417,49.255215,-123.235613
43,COMP,54.97343168806812,49.244975,-123.227968
44,CCSB,0.0,49.259471,-123.235481
44,WEBH,78.01716611258004,49.253426,-123.236968
44,OABG,44.76447664740073,49.267221,-123.255604
44,KAIS,31.350887764940506,49.262009,-123.249643
45,ALUM,0.0,49.266009,-123.249577
45,PACC,58.798304694446216,49.253413,-123.235211
45,TECH,116.53985013386882,49.261337,-123.246578
45,CCSB,66.42620928811137,49.259471,-123.235481
45,DRIX,23.379805790302463,49.262158,-123.246279
45,STIR,23.60198344537004,49.270452,-123.252769
45,SOMS,112.55272135144229,49.256792,-123.247851
46,TRMF,0.0,49.24606,-123.229525
46,MARF,13.522557477088272,49.245778,-123.228498
46,TECH,119.42802123799014,49.261337,-123.246578
46,PSAB,48.057569210111566,49.259139,-123.238034
46,HAWT,67.46804728758573,49.258233,-123.248609
46,TRMH,23.59800052662682,49.261988,-123.241395
46,NRCI,119.68006757502997,49.245629,-123.232383
46,RESP,51.18737658700128,49.247215,-123.232704
47,AUDI,0.0,49.266683,-123.256334
47,IRSC,58.61032637360493,49.267142,-123.253568
47,BRIS,65.71744679240433,49.258732,-123.234382
48,MEWS,0.0,49.254225,-123.235653
48,SWNG,86.36830905293395,49.263115,-123.254427
48,MCML,10.957068482358617,49.260792,-123.251025
49,FRWO,0.0,49.268077,-123.257173
49,AZAL,71.2771585348488,49.258041,-123.249246
49,HENN,83.73373993181684,49.266357,-123.252804
49,CGPH,17.326836459911,49.271402,-123.257397
49,SOMH,46.22808335591833,49.270598,-123.251023
49,PONF,42.73202370805441,49.265019,-123.257062
49,EDC,94.48241345051396,49.262414,-123.248245
49,UNSB,118.01539117902414,49.261818,-123.25444
50,RITS,0.0,49.26017,-123.25264
50,BARN,11.62066031160975,49.261877,-123.250998
50,CEML,37.94231855292078,49.263114,-123.248677
50,HEBB,56.9385485584196,49.266112,-123.251503
50,CUNN,118.94929223693664,49.264764,-123.24913
50,CASC,23.49976654055488,49.258526,-123.250125
50,VIRT,63.01435411047352,49.251052,-123.233846
50,STRA,27.706231493097874,49.259778,-123.233551
51,FRDM,0.0,49.265198,-123.246855
51,REFL,28.231129834975828,49.258235,-123.246928
51,FNLH,99.07229551472662,49.265354,-123.256634
52,ARGW,0.0,49.270902,-123.251478
52,NITO,60.533044682339,49.266204,-123.259114
52,PNCW,117.16730797180044,49.263363,-123.25615
52,RUGC,83.43584106931534,49.259478,-123.241533
52,PSAB,22.504778280900247,49.259139,-123.238034
52,SCWH,34.48563817993903,49.246215,-123.232273
52,AQUA,98.8328253701618,49.268194,-123.24824
53,BUCH,0.0,49.268144,-123.25496
53,FSC,98.86428548289724,49.260509,-123.247797
53,PONC,60.18864439524388,49.264938,-123.256428
53,SAND,65.56442445878136,49.258321,-123.234188
53,DAHL,62.694294966873976,49.252387,-123.233871
54,STOR,0.0,49.261566,-123.252424
54,VSQU,117.53845851245096,49.253698,-123.236718
54,TRMH,21.083612457447035,49.261988,-123.241395
55,TAMK,0.0,49.259761,-123.24635
55,TRMF,91.44409536724456,49.24606,-123.229525
55,MEDC,48.69536733488516,49.264887,-123.248195
55,BEBC,46.646992110396326,49.263247,-123.250791
55,DSOM,78.67422400687617,49.264418,-123.254503
56,THUN,0.0,49.260951,-123.24235
56,AYOH,80.5923391874991,49.263085,-123.243528
56,PART,54.55343432685443,49.262122,-123.242367
56,FRAT,99.54854454078914,49.260142,-123.238715
57,RUGC,0.0,49.259478,-123.241533
57,MBOL,87.75812947910855,49.270541,-123.256231
57,CYPR,59.024697699812535,49.252186,-123.23449
57,MCML,103.58690803016978,49.260792,-123.251025
57,NITO,27.89253627673589,49.266204,-123.259114
58,MEWS,0.0,49.254225,-123.235653
58,AYOH,88.7042772959094,49.263085,-123.243528
58,OABG,50.8860552483204,49.267221,-123.255604
59,CBH,0.0,49.264,-123.244339
59,LSK,84.88813332933537,49.265548,-123.255491
59,RSCU,91.59090063690212,49.267582,-123.254533
59,PGRA,99.33874891496792,49.259608,-123.237908
59,OSBO,31.275973998419627,49.2596,-123.244312
60,CHBE,0.0,49.262537,-123.246623
60,LOGN,105.54030058529273,49.259032,-123.24577
60,FRWO,22.59380801169501,49.268077,-123.257173
60,PONG,102.40491077768452,49.264527,-123.256252
60,ARGW,18.504753437676698,49.270902,-123.251478
60,SAGE,100.22826417959531,49.25541,-123.233741
60,STAH,94.8878343684742,49.270487,-123.251961
60,CHBE,38.88115700571506,49.262537,-123.246623
61,SPPH,0.0,49.264149,-123.2481
61,ANSO,22.918104918478683,49.270308,-123.257978
61,FRDM,41.2939540844921,49.265198,-123.246855
61,OSBO,48.17386997329949,49.2596,-123.244312
61,SOJ,62.9138413326193,49.267813,-123.25754
61,WSPT,66.51957521202667,49.270261,-123.250692
61,SOPR,109.55128584495662,49.261965,-123.235109
61,PONE,36.17118011329788,49.264684,-123.256403
62,MTIN,0.0,49.250021,-123.230429
62,PARF,72.89384742314712,49.266042,-123.257504
62,SOMS,106.61447267509824,49.256792,-123.247851
62,BEBC,20.32748689230609,49.263247,-123.250791
62,RITS,10.022734979369735,49.26017,-123.25264
63,STIR,0.0,49.270452,-123.252769
63,ALRD,102.63640267753262,49.270423,-123.253129
63,ARGE,110.71677427799096,49.271552,-123.24963
63,PONF,111.38960011589477,49.265019,-123.257062
63,RESA,44.88769682592612,49.260621,-123.254593
63,BART,40.05760642345268,49.26834,-123.256524
63,RSCU,29.94278278264672,49.267582,-123.254533
64,PONE,0.0,49.264684,-123.256403
64,MBAH,66.34560725838548,49.253903,-123.235411
64,TFS,30.89416266870013,49.256058,-123.249048
65,RESA,0.0,49.260621,-123.254593
65,BUTO,37.03526553458674,49.268528,-123.253777
65,GUNN,78.94536520855111,49.261192,-123.241984
65,TFPB,39.39550240940967,49.263865,-123.253762
65,COST,92.10169343461855,49.271006,-123.25226
65,MINL,71.1968874538779,49.261015,-123.252053
65,KENN,65.27932486218003,49.263371,-123.254231
66,GRWC,0.0,49.261424,-123.239837
66,JOUR,18.37413307977108,49.25758,-123.247108
66,TAMK,113.924608505047,49.259761,-123.24635
66,STAD,57.184521087679286,49.254404,-123.244336
66,CLCK,45.47173882650549,49.267368,-123.253657
66,TENN,54.062155594026805,49.259899,-123.243051
66,COPP,70.30392172268074,49.26547,-123.248207
66,INTL,20.27556418612296,49.267786,-123.258756
67,REGE,0.0,49.259154,-123.233153
67,LADH,117.624539602224,49.266179,-123.251252
67,HILL,75.87202195277463,49.268804,-123.251411
67,RUGC,98.1448646236128,49.259478,-123.241533
67,CFCM,88.77109644155347,49.247346,-123.234273
68,ANGU,0.0,49.265223,-123.254345
68,OSBO,74.97940205756485,49.2596,-123.244312
68,AYOH,101.9232707917778,49.263085,-123.243528
68,MATX,76.15728382984796,49.266129,-123.25454
68,ARGW,19.421913174590635,49.270902,-123.251478
69,ORCH,0.0,49.260275,-123.2509
69,PUDP,45.37204395398181,49.263533,-123.245986
69,LASR,22.78203856827043,49.26761,-123.255628
69,WSPT,22.61124547477392,49.270261,-123.250692
69,CEME,48.4386599766093,49.262363,-123.249706
69,CYPR,31.04631398237292,49.252186,-123.23449
69,WLIB,87.762726231285,49.264544,-123.24716
70,BARN,0.0,49.261877,-123.250998
70,TOTM,74.70550751850023,49.258023,-123.252599
70,DSOM,37.99187652516467,49.264418,-123.254503
70,PONF,101.03264321255858,49.265019,-123.257062
70,SPRT,34.480235146304494,49.253092,-123.233927
70,KENN,29.58243796989245,49.263371,-123.254231
71,ACAH,0.0,49.263285,-123.23595
71,MTIN,103.98595173846532,49.250021,-123.230429
71,DASB,65.90579324280228,49.265856,-123.245524
71,LNDA,42.40905374123548,49.260764,-123.250081
71,BIOL,16.134564154650324,49.264542,-123.252072
72,YUYU,0.0,49.253843,-123.235696
72,GMGB,100.63159545701748,49.261661,-123.246488
72,DSOM,40.285529291304286,49.264418,-123.254503
73,PNCN,0.0,49.264215,-123.255474
73,SWNG,11.377799208222148,49.263115,-123.254427
73,CIRS,77.36010424577631,49.262201,-123.252889
73,STRA,83.14215365433301,49.259778,-123.233551
73,KAIS,24.56997856324568,49.262009,-123.249643
73,WSBT,108.42428344246096,49.254913,-123.23451
74,IBLC,0.0,49.267965,-123.253406
74,UCLL,95.0142944483312,49.269107,-123.25757
74,ORCH,30.29530699293516,49.260275,-123.2509
74,WLIB,22.51590272688881,49.264544,-123.24716
74,STRA,17.396933944279954,49.259778,-123.233551
74,MTIN,64.09285041372362,49.250021,-123.230429
74,GRNC,56.54639085556779,49.270852,-123.255752
74,GRNC,11.16654689218942,49.270852,-123.255752
75,RUGC,0.0,49.259478,-123.241533
75,BONR,77.51738835432661,49.244382,-123.228299
75,SOJ,102.51793646655254,49.267813,-123.25754
76,REGE,0.0,49.259154,-123.233153
76,BOTG,65.07639488832527,49.25398,-123.251193
76,GEOG,86.4570325935319,49.266164,-123.256228
76,WSPT,20.591069863025204,49.270261,-123.250692
76,LMRS,49.752029352079504,49.260716,-123.255711
77,ARGW,0.0,49.270902,-123.251478
77,HENN,52.536971556323074,49.266357,-123.252804
77,AZAL,91.3908090800055,49.258041,-123.249246
77,STJN,86.40757667782468,49.255745,-123.247199
77,PINE,84.42937221629646,49.251597,-123.234196
77,SPPH,108.3034599009459,49.264149,-123.2481
78,THUR,0.0,49.259892,-123.250748
78,SPPH,39.22999105209688,49.264149,-123.2481
78,AERL,110.20692817236356,49.263984,-123.250651
78,BOTG,76.46270460984276,49.25398,-123.251193
78,MEWS,72.266907037138,49.254225,-123.235653
78,BEBC,33.29125970044971,49.263247,-123.250791
79,MAGN,0.0,49.251801,-123.233518
79,CEME,80.56773036750937,49.262363,-123.249706
79,REGE,85.21305662014431,49.259154,-123.233153
79,SPPH,37.51546253335879,49.264149,-123.2481
79,ALUM,64.91050125177645,49.266009,-123.249577
79,MEDC,99.07879763196854,49.264887,-123.248195
79,LIUG,118.74347707302404,49.267652,-123.259123
79,THEA,101.980939224152,49.268462,-123.257869
80,GREN,0.0,49.261146,-123.252839
80,LOGN,110.90016410445186,49.259032,-123.24577
80,CYPR,68.27342072571638,49.252186,-123.23449
80,KAIS,27.713231981904563,49.262009,-123.249643
80,DNRG,41.79540955723304,49.26175,-123.245434
80,REGE,59.56716663377452,49.259154,-123.233153
80,ALUM,108.40856580030436,49.266009,-123.249577
80,BINT,111.48540327852628,49.255583,-123.231365
81,MEWS,0.0,49.254225,-123.235653
81,AMBS,17.46326264250058,49.263263,-123.243484
81,SOWK,72.20839607256954,49.264444,-123.254949
81,PAPC,17.18086806507689,49.2613,-123.247597
82,SUMA,0.0,49.258334,-123.249447
82,WLIB,23.74292219279414,49.264544,-123.24716
82,STAC,113.18885819750278,49.255269,-123.245125
82,PREZ,43.87848905964891,49.2677,-123.261397
82,POWR,111.2861494884411,49.265548,-123.254755
82,PONA,62.34790848604764,49.265258,-123.256266
82,CLCK,90.808123646045,49.267368,-123.253657
82,TENN,41.69049004562551,49.259899,-123.243051
83,BUTO,0.0,49.268528,-123.253777
83,CORS,79.14294625268786,49.270737,-123.249353
83,ESB,32.332151815657895,49.263442,-123.252154
83,EDC,113.00920020234236,49.262414,-123.248245
84,AMBS,0.0,49.263263,-123.243484
84,DAHL,80.6095470964368,49.252387,-123.233871
84,PART,73.03526093546193,49.262122,-123.242367
84,STOR,81.21099101139464,49.261566,-123.252424
84,WMAX,75.25891491689063,49.265951,-123.256829
85,KENN,0.0,49.263371,-123.254231
85,NEST,26.145358433052536,49.266912,-123.249697
85,STJA,98.07804120145578,49.258621,-123.236968
86,CACP,0.0,49.262491,-123.253127
86,VANR,55.82954655553413,49.264524,-123.258212
86,STAH,93.14428660886628,49.270487,-123.251961
86,WLIB,13.649868219797668,49.264544,-123.24716
87,CUNN,0.0,49.264764,-123.24913
87,STJN,31.322771625917245,49.255745,-123.247199
87,RUGB,79.5850561651067,49.258652,-123.243834
87,MEDC,53.18954016080681,49.264887,-123.248195
88,CUNN,0.0,49.264764,-123.24913
88,VANR,43.25212443472819,49.264524,-123.258212
88,BINN,40.67666217166541,49.264409,-123.25459
88,FARM,60.0395912206166,49.25164,-123.240217
88,TFPB,76.61723574424694,49.263865,-123.253762
88,SOMS,87.7311932486054,49.256792,-123.247851
88,MCML,89.64826875183755,49.260792,-123.251025
88,AUDX,118.54807313288006,49.26664,-123.256657
89,PARN,0.0,49.269046,-123.251495
89,ACU,90.09092640571096,49.264782,-123.245758
89,GEOG,15.879978165409762,49.266164,-123.256228
89,WSPT,11.682426200611191,49.270261,-123.250692
89,CHAT,54.1913171692921,49.258749,-123.235916
90,CSTB,0.0,49.263265,-123.254586
90,SORO,65.52088114862674,49.260306,-123.239585
90,OSBO,78.64414018927947,49.2596,-123.244312
90,LGCY,99.44364233723796,49.257817,-123.24801
91,GEOG,0.0,49.266164,-123.256228
91,CRSW,98.80810196527294,49.253431,-123.233195
91,DMP,85.85174828743773,49.261408,-123.248052
91,TFS,45.41548698088917,49.256058,-123.249048
91,BRIS,40.59321321192714,49.258732,-123.234382
92,MSL,0.0,49.26448,-123.249745
92,PONC,19.66006700260563,49.264938,-123.256428
92,FERC,35.7414273262103,49.25754,-123.24453
92,TAMK,57.3139922232312,49.259761,-123.24635
92,BOTR,69.5636584075987,49.249212,-123.235274
92,CIRS,34.99952123015467,49.262201,-123.252889
92,ACAH,66.76067370741282,49.263285,-123.23595
92,ALUM,36.71236614781109,49.266009,-123.249577
93,RESP,0.0,49.247215,-123.232704
93,TOTM,91.37763977676526,49.258023,-123.252599
93,PONE,76.83202567318476,49.264684,-123.256403
93,SCRF,48.53347471078538,49.264275,-123.25296
93,PROD,35.8141101016858,49.251561,-123.236576
93,ULTM,97.92424980864986,49.252966,-123.234305
94,STMD,0.0,49.272677,-123.249163
94,RITS,57.50430744031234,49.26017,-123.25264
94,HENN,29.29404878994573,49.266357,-123.252804
94,STRA,88.03952840233946,49.259778,-123.233551
94,AERL,84.01977407244115,49.263984,-123.250651
94,KOER,66.36395636461273,49.266556,-123.254898
94,GRNC,110.19113857938764,49.270852,-123.255752
95,BEBC,0.0,49.263247,-123.250791
95,BRCE,97.9406360950536,49.269456,-123.251712
95,SAND,32.80515882461172,49.258321,-123.234188
95,PARN,68.13179180468137,49.269046,-123.251495
95,MUSC,21.34658592834653,49.267559,-123.257128
95,NITO,50.136591365537065,49.266204,-123.259114
95,CCSB,103.01344508338512,49.259471,-123.235481
95,WOOD,100.3485995612193,49.264806,-123.247322
96,FORW,0.0,49.26183,-123.251463
96,PGRA,33.81406546174392,49.259608,-123.237908
96,FERC,117.71383438812478,49.25754,-123.24453
96,CHEM,116.65915554394869,49.266101,-123.253297
96,RITS,119.34864408394256,49.26017,-123.25264
96,LNDA,28.74683138816473,49.260764,-123.250081
96,FSC,11.009598073398143,49.260509,-123.247797
96,BUTO,70.20136827935065,49.268528,-123.253777
97,PARW,0.0,49.262932,-123.255505
97,CIRS,47.68468289741022,49.262201,-123.252889
97,ANGU,20.77022482922729,49.265223,-123.254345
97,CARY,104.73707653588562,49.2713,-123.248907
97,GRNC,15.222042994212645,49.270852,-123.255752
97,BTF,110.82479311961912,49.256432,-123.23953
97,REGE,35.81115451283605,49.259154,-123.233153
97,MSUB,60.36980984007117,49.261457,-123.244535
98,TOTM,0.0,49.258023,-123.252599
98,STRA,86.00125761078581,49.259778,-123.233551
98,LMRS,93.69307966043309,49.260716,-123.255711
98,GRAT,113.54061203797302,49.255081,-123.236414
98,PNCN,28.89149774681399,49.264215,-123.255474
98,NITO,58.85133547324302,49.266204,-123.259114
98,THUN,65.94885401295349,49.260951,-123.24235
99,CUNN,0.0,49.264764,-123.24913
99,ORCH,65.7477042172552,49.260275,-123.2509
99,BALM,88.08456692426782,49.25861,-123.232868
100,MUSC,0.0,49.267559,-123.257128
100,GRNC,118.93785690896496,49.270852,-123.255752
100,KENN,12.906732649834591,49.263371,-123.254231
100,WMAX,10.441600836721792,49.265951,-123.256829
100,LNDA,77.23514655179729,49.260764,-123.250081
101,WOOD,0.0,49.264806,-123.247322
101,THUR,90.06226295133598,49.259892,-123.250748
101,CHAT,111.25314585569627,49.258749,-123.235916
101,LOGN,41.27180674371606,49.259032,-123.24577
