Latitude,Longitude,Location ID
41.8981325296,-87.6245820522,23783
41.8990620094,-87.6241600886,191972
41.8956128833,-87.6245027833,565823
41.8934334481,-87.6280911942,697167
41.9822636542,-87.8089034557,30927
41.8973818572,-87.6233589649,25724
41.8979328836,-87.6237559319,154550
41.8973165667,-87.6250346833,88251
41.9255599976,-87.6405302476,54588
41.9967451534,-87.7868825197,51616
41.92153215,-87.63555765,12042
41.9183734001,-87.6327896118,342054
41.8807820827,-87.6413882761,536820
41.88242247,-87.640568018,33380
41.9789418547,-87.9086440802,422093
41.9779789833,-87.9104401833,394891
41.9476574,-87.6536250114,296369
41.8854417849,-87.6276504993,23795
41.9500909333,-87.7276886833,165042
41.8793119216,-87.6343118258,185634
41.8830215518,-87.6399672031,215777
41.7337800333,-87.5639898667,23658
41.8847708384,-87.6278328896,422835
41.9081351667,-87.6762749,764028
41.8899916,-87.6342711,513447
41.88665415,-87.6485886333,79027
41.8677831603,-87.6308745146,62802
41.8911308617,-87.6473165956,635779
41.9498358029,-87.6588606834,36949
41.96350925,-87.6391055667,663072
41.8817132742,-87.6539052498,59908
41.9132146252,-87.6541511468,309286
41.9769758101,-87.8980922699,240649
41.7895268333,-87.6013789167,843025
41.9461332717,-87.6555132866,43639
41.7879209945,-87.7412045002,135227
41.9176824763,-87.6799282902,129126
41.8918574667,-87.6310181333,32554
41.8959523608,-87.6230692863,42769
41.9438731167,-87.64506255,200510
41.9745059,-87.89936101,925298
41.9741363039,-87.9033708572,462673
41.9769120023,-87.9005813599,269023
41.8993942783,-87.6252150536,144910
41.97656125,-87.9064951333,49205
41.9653809,-87.8363370833,12652
41.9606389426,-87.8144931793,11548
41.9093441833,-87.8235483167,11717
41.835047,-87.8344917167,12515
41.9796288,-87.8676652833,17142
41.8913004167,-87.6098435833,20500
41.9534979007,-87.8081416623,21101
41.95275065,-87.8100137,22587
41.9558519574,-87.8084850311,26178
41.9549049341,-87.8074184434,32762
41.99287845,-87.8634529833,25776
41.9913766667,-87.8612760167,58427
41.8825662502,-87.6405143738,38656
41.884346501,-87.6328834891,53925
41.883836294,-87.6316416264,32948
41.8851622247,-87.6316523552,32960
41.8845792287,-87.6296127575,42073
41.8843111113,-87.6286515645,43314
41.8819671641,-87.6260948181,120450
41.8824031314,-87.624490655,53331
41.88612973,-87.62465339,371943
41.8851818852,-87.6244057461,86329
41.8849639202,-87.6279084784,48784
41.8858770977,-87.6281440258,33786
41.8896271304,-87.6325634311,106440
41.8859130408,-87.6277470589,22294
41.8916899484,-87.628360588,42927
41.8906452667,-87.6295436,80192
41.8911268925,-87.6325731038,96024
41.8912318736,-87.6321865439,110930
41.9536179079,-87.8085172176,129754
41.9980367628,-87.8837252415,110032
41.9779969333,-87.8669029833,74326
41.9322661167,-87.9400186167,677370
41.9246446,-87.6353621833,510850
41.8795217245,-87.6245416447,183180
41.8790245,-87.6245713167,10621
41.879530823,-87.6260089874,463447
41.8784209405,-87.6245144275,330852
41.8785862166,-87.6258909702,325774
41.8784117277,-87.6241887749,386412
41.8798144019,-87.6263040304,226885
41.8786601081,-87.6262450218,249139
41.8802178008,-87.625837326,714277
41.9300830333,-87.8467108833,303531
41.8335024818,-87.8300178051,275621
41.83263114,-87.8334188461,21662
41.8341120143,-87.8334832191,21664
41.8321879667,-87.8369720667,922368
41.89182205,-87.6082023833,235448
41.8913382233,-87.609398067,705084
41.8692254703,-87.6260417426,164494
41.8741146239,-87.6251292229,55386
41.976369634,-87.9013109207,409493
41.8941315034,-87.7998054028,121917
41.9033500333,-87.6667358667,39035
41.8358080663,-87.6266327993,85975
41.8819551823,-87.6257273555,366611
41.9775663,-87.9071875833,563518
41.8751048205,-87.6295204039,309404
41.89420775,-87.6322076167,33060
41.8990646988,-87.6239066117,58599
41.8815757582,-87.6218354702,1300311
41.9096394539,-87.6763420513,105268
41.8676033935,-87.6266634464,291773
41.97581103,-87.90045777,672893
41.9763962167,-87.9008346667,458598
41.97551631,-87.90170204,793487
41.9771250699,-87.9012906539,123540
41.9738411794,-87.9004633427,686732
41.8833149265,-87.6210771346,104333
41.8796027164,-87.6212024689,174750
41.9777454395,-87.8999660617,261924
41.9775026667,-87.9107898833,131603
41.7876799029,-87.7413814082,132791
41.977537097,-87.9046262008,341788
41.9262200306,-87.6355331476,545697
41.9235717333,-87.6297988167,1375005
41.896578209,-87.628807097,487627
41.8835886773,-87.6302146912,1135387
41.9746547625,-87.890689373,19938
41.9750522281,-87.8899046857,1245680
41.9647591833,-87.68612925,499298
41.9754399,-87.9013077,268821
41.9752292333,-87.9073771333,932040
41.8862085724,-87.6210200787,77913
41.8912004529,-87.6472306252,34804
41.9098786053,-87.6776790619,155638
41.881471,-87.622550017,1314071
41.8988272931,-87.6230156422,1192164
41.9302434608,-87.7076125145,434639
41.9328840424,-87.6446850557,199387
41.9328737667,-87.6446864333,164648
41.9332408213,-87.6448264583,175585
41.8830568424,-87.627769543,199391
41.9323244515,-87.658405032,239919
41.88074368,-87.63384521,196508
41.9748838331,-87.9066425991,1582831
41.9201427333,-87.69243325,68720
41.9753805975,-87.9030489922,458737
41.9761332333,-87.9015848333,226538
41.9753989694,-87.9071329538,69599
41.9759716333,-87.90606665,165768
41.9764493481,-87.905153607,92534
41.9738571321,-87.9060637951,648232
41.9498860167,-87.6755908667,75080
41.9473408,-87.6748455333,75121
41.9464874167,-87.64658115,165997
41.9005047833,-87.6242238,88833
41.8981485013,-87.6237773895,146984
41.8971782158,-87.6237881184,55354
41.9017652612,-87.6287245176,127322
41.8994700192,-87.6240875803,13257
41.8958249333,-87.62441085,53354
41.9001495833,-87.6236271833,13258
41.8926739815,-87.6248288155,104465
41.8980047562,-87.622436285,53366
41.89894795,-87.6242923667,13261
41.9291419611,-87.6535820961,42091
41.9462796773,-87.655794404,200670
41.8818153948,-87.6351284981,159467
41.8818153948,-87.6354718208,21369
41.8772685833,-87.6190189667,73642
41.8845952502,-87.6296044597,334824
41.88100457,-87.62934613,274673
41.8907006,-87.6246843,563851
41.8842900173,-87.6549065147,211030
41.78838139,-87.74135696,1132814
41.78842073,-87.74144363,1223869
41.895487363,-87.6239627713,538379
41.89394682,-87.62364172,237210
41.8942992162,-87.6239168644,43055
41.8987234783,-87.6232838631,221478
41.6196452352,-87.8478813171,44821
41.6196012833,-87.8484530167,53079
41.8798982772,-87.6469087601,129674
41.8899139855,-87.6284184134,44842
41.8842717048,-87.6226492403,181355
41.88875615,-87.6242566667,540745
41.8965489861,-87.6357225582,301431
41.9268003816,-87.6412217108,366741
41.9489261492,-87.6542365551,408400
41.9031912088,-87.6705551147,3533417
41.9155691167,-87.6339854667,1120889
41.875513622,-87.6273519965,147786
41.883648634,-87.6287180185,1345168
41.8676233677,-87.6261270046,420352
41.869560827,-87.6328003407,273300
41.9143720172,-87.65568864,43395
41.88672945,-87.6471848,397536
41.9596975306,-87.6829147339,119357
41.8846276443,-87.6278270449,507037
41.892447,-87.621079,206638
41.9787916816,-87.9053963855,573323
41.9775101974,-87.9040467739,283112
41.7172936911,-87.5423669815,38615
41.8803785605,-87.6471635699,37167
41.8957335167,-87.6317333167,391237
41.8931501329,-87.6316641056,51747
41.8870928667,-87.6337191833,246480
41.8796681333,-87.63846785,1015322
41.8778443333,-87.63545035,9889
41.8943870655,-87.6242494583,283310
41.8939438244,-87.6245820522,55402
41.89177035,-87.6245713167,9831
41.8827497167,-87.6208424833,664108
41.8794576167,-87.6187403333,17719
41.8884176016,-87.6214170456,1383578
41.893203812,-87.620041081,28949
41.8932037415,-87.620048623,44085
41.97880011,-87.90695834,1198571
41.9096294212,-87.6773288413,38208
41.909806746,-87.6772606373,53763
41.9092558221,-87.6759275794,519436
41.90890163,-87.67701083,1237241
41.9094922833,-87.6774809,36803
41.91011145,-87.6770431667,602435
41.9098699167,-87.6764825333,48092
41.9100941826,-87.676885128,102811
41.8908969577,-87.6280045509,755655
41.9498589,-87.6439011,447583
41.9786507403,-87.6493763924,871545
41.9474180105,-87.6547193527,310510
41.9834998138,-87.8594040871,309652
41.8732289193,-87.6241459505,354326
41.8720374936,-87.6244854927,964738
41.8682026142,-87.6244425774,307186
41.6167727,-87.7740798167,759323
41.61656,-87.77414,834826
41.89666312,-87.6433682442,218491
41.6018713667,-87.7950386,447061
41.6264071667,-87.7557896167,554122
41.8932616667,-87.6339912333,916952
41.9183225,-87.6696180333,366220
41.8813985167,-87.6355000667,31167
41.8821908236,-87.6390874386,1241475
41.8755625833,-87.6249155333,161634
41.8770772219,-87.6277846098,1356589
41.8896789691,-87.6236996055,744797
41.9533697427,-87.6782342346,120125
41.9663711833,-87.6877897,25803
41.9642570667,-87.6852342333,153402
41.8904816462,-87.6327359676,120256
41.9661649833,-87.694108,47656
41.6927480312,-87.5076499854,434652
41.97390615,-87.6554063167,140501
41.9740033333,-87.6548690167,71865
41.8503833866,-87.953453064,88077
41.9862002134,-87.6494890451,819150
41.9432017667,-87.6491432167,53595
41.9435711,-87.6495091167,140444
41.9440026228,-87.6492530107,197403
41.9450081064,-87.6492905617,293772
41.9400124522,-87.6537108421,72911
41.9359980887,-87.653260231,37006
41.9781028167,-87.6686298,485642
41.9757652107,-87.7010003401,335727
41.8671329791,-87.6252714326,451447
41.8814686,-87.6666175,46005
41.880920747,-87.6267492771,275876
41.8717259183,-87.6260197163,83600
41.9182633333,-87.6526222167,326481
41.9399567907,-87.652251512,223689
41.790489,-87.736944,1162516
41.8784444246,-87.6372528076,3340312
41.9421947419,-87.6444246315,405440
41.948465314,-87.649520277,304880
41.8966873407,-87.6253825963,144432
41.88437603,-87.64581695,1431326
41.8785402841,-87.6370167732,42681
41.8725408045,-87.6250648499,96121
41.8718857007,-87.6492798328,151164
41.893516553,-87.6338088512,27229
41.9773226833,-87.9104900333,1140860
41.97500745,-87.9058124833,874549
41.9504185091,-87.8828783433,467907
41.7576174667,-87.9442434167,91817
41.9417215104,-87.6542369174,40939
41.8916104483,-87.6310264765,53963
41.8931411908,-87.6305794716,55132
41.8917215472,-87.6305666945,102372
41.892791748,-87.6296920776,585727
41.8933648111,-87.6266634464,84582
41.8940356674,-87.6249146461,38431
41.8799861463,-87.6295387745,468473
41.8758002454,-87.6254832745,447725
41.879638797,-87.6219041659,208233
41.8985779921,-87.6239451152,54202
41.8990668649,-87.6231014729,461242
41.89100145,-87.6329865667,207095
41.8899569833,-87.6346756667,735959
41.8909129312,-87.6319849491,120665
41.8890816106,-87.6340842246,181622
41.89079582,-87.63149589,507660
41.8766230682,-87.6348173618,427213
41.8772180588,-87.6354162532,32279
41.8772541581,-87.6332509518,776037
41.8774954085,-87.6331865788,154326
41.8774276401,-87.633833368,746461
41.8747770894,-87.6324764779,75898
41.8780689738,-87.6376605034,225706
41.8792991661,-87.6314485073,86728
41.8791873314,-87.6297104359,296365
41.8785348554,-87.6317369947,154320
41.8784684,-87.6320410167,25203
41.8808648311,-87.631765008,720691
41.8791575615,-87.6327205529,564975
41.8810725185,-87.6291203499,228975
41.8803496038,-87.626888752,296534
41.8819994885,-87.6278244019,450825
41.8806791101,-87.6263603568,118553
41.9395136634,-87.6540380716,35138
41.93975765,-87.6534649,25795
41.9399272,-87.6529964,284853
41.9397929856,-87.6551163197,65467
41.9431128364,-87.6977875829,365007
41.9268071976,-87.6508194208,80077
41.9252546324,-87.6528847218,55325
41.8957116157,-87.6342606387,533229
41.880936723,-87.6360082626,108155
41.88008525,-87.6382075833,220199
41.8814587072,-87.6345744241,80905
41.9453241221,-87.6550109242,174393
41.9452211731,-87.654854319,41113
41.9453689833,-87.6543451167,171244
41.9470908435,-87.656596899,198800
41.94378716,-87.6539361477,908790
41.9462230446,-87.6558163762,192026
41.9463609667,-87.6560689167,22154
41.9465672833,-87.6561886,516711
41.9473302341,-87.6542258263,310512
41.9471071333,-87.6551268833,170386
41.9468408167,-87.6561340833,110016
41.94751905,-87.65664455,378289
41.9469439845,-87.6572005277,310275
41.9469151667,-87.6574285167,175383
41.9107808317,-87.6490974426,1140857
41.9218200962,-87.6529839635,75685
41.892778,-87.619861,37846
41.8915398307,-87.6204713789,119225
41.8924179431,-87.6201334614,569483
41.89181695,-87.6084632,351573
41.8858045862,-87.6244492377,542658
41.8828218585,-87.6284658909,296634
41.8855935457,-87.6281011105,387128
41.8830823333,-87.65275245,324991
41.879478455,-87.620819092,1364304
41.8904585737,-87.6310824385,59862
41.8916636797,-87.6281118393,359018
41.8938554167,-87.6280732,538328
41.9781178333,-87.9069788,351586
41.9788562543,-87.905830443,350739
41.8964904736,-87.6207547424,623119
41.86038055,-87.6127062667,386375
41.7828512192,-87.9070562124,746411
41.9809210832,-87.8598903294,261655
41.8658548167,-87.6241715833,478424
41.8672368675,-87.6260519028,95255
41.8666845776,-87.6262879372,147995
41.8678832333,-87.64201805,196343
41.8959186419,-87.6325573742,252954
41.8882528558,-87.6199854999,600576
41.897656428,-87.644032767,1603220
41.9808350667,-87.9065617167,403940
41.6029623177,-87.7705693245,706295
41.6073452,-87.7656097167,739390
41.8306995568,-87.6351754367,878287
41.831537949,-87.634318471,13140
41.9318722333,-87.6308810667,915310
41.8905757333,-87.6214829167,103449
41.6347938667,-87.7493191833,821613
41.7880182074,-87.7413834018,573328
41.8715741246,-87.6260519028,787833
41.8671639615,-87.6146256924,1132155
41.8744821092,-87.6565915346,53484
41.8833510667,-87.6666459167,251480
41.8853139861,-87.661832571,81130
41.8942632778,-87.6229405403,55394
41.8945827295,-87.622243166,55387
41.8979807987,-87.6234662533,53358
41.8951297869,-87.6237505674,55380
41.8950049333,-87.6228797833,399627
41.8968877333,-87.6201261333,833599
41.8936283626,-87.6229298115,216089
41.8959920525,-87.6251406539,51504
41.89145672,-87.62242078,1240530
41.8939240287,-87.6241204362,88059
41.89389204,-87.62420284,236082
41.7897368773,-87.5961828232,13528
41.8816003683,-87.6340787195,77353
41.8908969577,-87.6280152798,766421
41.8874306208,-87.6295387745,247136
41.8802489,-87.63381761,1535804
41.9972041423,-87.8826609178,578018
41.8626176597,-87.6470723748,193770
41.6318397167,-87.8534398,62282
41.907679,-87.627412,13499
41.9038443833,-87.62875365,207008
41.8679738,-87.6197648,10608
41.7889610084,-87.5935178644,447723
41.6185865126,-87.8527200222,44818
41.8862804582,-87.6290881634,254456
41.8821857291,-87.6338234419,152539
41.8430674667,-87.9952,221653
41.8435140672,-87.9940482974,221659
41.8755187975,-87.6273498447,183160
41.87600315,-87.62836965,249633
41.9394048,-87.6782107167,35964
41.9332265938,-87.6450043917,76513
41.9402099716,-87.644508183,76793
41.9784147333,-87.668714,120536
41.7880291526,-87.7413838133,710254
41.8899630117,-87.6291836895,906838
41.8644480369,-87.6467521397,485606
41.8646311759,-87.6470482349,84412
41.8841877482,-87.6448702812,384427
41.8953613865,-87.6252043247,47061
41.8893674797,-87.6289325953,1591728
41.8898868333,-87.6288932333,140070
41.8905445421,-87.6268324256,933496
41.8903977849,-87.6236915588,1045630
41.8892746667,-87.6312522667,433159
41.8734675252,-87.6304614544,287942
41.9397650534,-87.6399672031,953505
41.9847265477,-87.8295006651,566691
41.9842414981,-87.8380429745,48582
41.982367333,-87.8839302063,233050
41.89306664,-87.62899237,335779
41.8947207833,-87.6159453333,13265
41.9759046,-87.6685265833,30056
41.9511364255,-87.6599523425,111726
41.9499695881,-87.6589534022,443700
41.8843425483,-87.6329780823,180179
41.8863752,-87.7165657,143371
41.9100382923,-87.6765739918,131274
41.921800139,-87.664487958,43456
41.8998337682,-87.6734538072,521453
41.8963197205,-87.6634579897,197207
41.9034407833,-87.6672340833,581252
41.974905,-87.900444,1299558
41.90203095,-87.6283721913,225588
41.8930813,-87.62451678,355898
41.97965621,-87.86299139,223827
41.8964276167,-87.6355425167,53400
41.8908353114,-87.6243163993,575230
41.977617,-87.9060202,388931
41.9705540333,-87.76086355,46276
41.9609101943,-87.742921114,281381
41.9529556568,-87.7292311192,281387
41.9469861833,-87.7186991,155607
41.8976453922,-87.6243889332,480405
41.93265527,-87.64524853,821327
41.92893443,-87.6426064968,242436
41.9007883,-87.62933254,202283
41.8783330833,-87.6275423833,41780
41.8861499762,-87.6319621021,123231
41.7647419728,-87.8061085939,39642
41.9982183986,-87.6573281577,714681
41.8159498833,-87.8697702167,50289
41.8513318188,-87.9528176492,22846
41.8455321811,-87.9661560059,21204
41.8782287404,-87.6338195801,374163
41.7955186167,-87.9772507333,67039
41.8093096,-87.9001260833,188018
41.81410945,-87.8783059,20583
41.8776216253,-87.6295495033,296414
41.8779970787,-87.6272428036,65312
41.60015255,-87.8609062333,50225
41.813522591,-87.7629196644,2054380
41.9793047488,-87.8604984283,28986
41.8856254953,-87.6276826859,464670
41.9712704863,-87.6677517468,151870
41.8998287195,-87.635551373,165792
41.9824025167,-87.6691060833,80744
41.9712898995,-87.66775517,250148
41.9714458,-87.6681301,250154
41.9691190017,-87.6580184698,38640
41.9448664619,-87.6638147235,784232
41.7881333316,-87.7413218695,605256
41.7875432753,-87.7413721822,220883
41.97553527,-87.90096098,373637
41.9733736,-87.6675951667,383203
41.9689748667,-87.6585970167,38631
41.8956795083,-87.6372839599,329392
41.9692865174,-87.6598155499,38612
41.9844545764,-87.6689629737,200825
41.9797468167,-87.6683235167,231901
41.9799172167,-87.6682603333,232084
41.9017478167,-87.62868975,542747
41.9556764278,-87.673022747,490542
41.9142219499,-87.6243782043,1163075
41.92220899,-87.69721648,1404017
41.9725343333,-87.6596656833,497083
41.9617101333,-87.6750489167,409437
41.9315764097,-87.6834082603,20279
41.9437067667,-87.68074765,92462
41.9521178594,-87.6770782471,86549
41.7905734333,-87.8018491833,239845
41.8925491881,-87.6232210367,119897
41.8941834146,-87.676885128,53767
41.9275494833,-87.7044477833,233109
41.9297392174,-87.7074423454,543945
41.8958405718,-87.6259347356,383374
41.8846203615,-87.6414760397,440425
41.9294000768,-87.6782703392,55185
41.8904137585,-87.6246732473,1042237
41.8828974582,-87.6239802579,122316
41.9541077136,-87.674124652,533366
41.97487396,-87.90664887,561852
41.9820025317,-87.9799427015,326506
41.8904942333,-87.6228305833,602342
41.8841797606,-87.6261377335,122615
41.7867291667,-87.7386349333,74740
41.8713176038,-87.6274960687,260732
41.8935730167,-87.6387080667,450646
41.8826700912,-87.6338195801,188535
41.8768946773,-87.6281654835,150514
41.9439073833,-87.6636087167,55305
41.9461319,-87.7015706667,101136
41.8687139448,-87.6261162758,138764
41.844926115,-87.93995827,1466581
41.849905,-87.9499446667,239714
41.8949022333,-87.62685655,22392
41.8857293313,-87.6417696476,499511
41.8580763,-87.6693064667,852988
41.857712317,-87.6695273,1206913
41.8641734,-87.68650735,1250147
41.8821588723,-87.6399993896,298670
41.9326711833,-87.6530618,301396
41.8911605194,-87.6587212086,40257
41.9683732333,-87.6745064333,109469
41.8733055643,-87.794036313,120760
41.9785609167,-87.6682229667,196635
41.89357066,-87.62953495,1038518
41.9480734487,-87.6495469392,298731
41.9481691167,-87.6492988667,302953
41.8828627715,-87.6277663352,154138
41.88301616,-87.62568199,242396
41.8924326137,-87.6241642308,265053
41.9467527443,-87.6639813775,394336
41.9032657288,-87.672758721,370306
41.9033231082,-87.6665532589,421881
41.9427836522,-87.6494702697,57066
41.9386736941,-87.6444625854,76503
41.8888123859,-87.6292812824,161689
41.9512204028,-87.6495508022,288941
41.8674372087,-87.6390123367,118739
41.8670561004,-87.6414692402,71881
41.8873906849,-87.6325428486,439726
41.9544357387,-87.66949296,232898
41.9538137833,-87.6498956333,36262
41.7995573667,-87.8019133167,231063
41.9404653492,-87.6390069723,1071301
