index,User ID,Latitude,Longitude,Timestamp,Location ID
132,142,41.9780286285,-87.9036712646,2010-09-19 20:14:14,22831
133,142,41.978076879,-87.906621877,2010-09-19 20:14:40,1240644
134,142,41.9780286285,-87.9036712646,2010-09-29 17:19:26,22831
135,142,41.9780286285,-87.9036712646,2010-10-01 18:21:05,22831
136,142,41.9784337833,-87.91084275,2010-10-01 18:21:36,572789
137,142,41.9780286285,-87.9036712646,2010-10-10 23:46:00,22831
138,142,41.9780286285,-87.9036712646,2010-10-12 12:53:39,22831
139,142,41.9776697151,-87.9041969776,2010-10-12 21:24:22,342212
140,142,41.9784337833,-87.91084275,2010-10-12 21:59:03,572789
141,142,41.9780286285,-87.9036712646,2010-10-14 13:40:14,22831
142,142,41.9784337833,-87.91084275,2010-10-15 14:34:58,572789
143,148,41.7874410169,-87.744884491,2010-02-03 23:56:40,23275
144,148,41.8623379996,-87.6166909933,2010-02-04 16:46:18,9948
145,148,41.8676090167,-87.6146364167,2010-02-04 20:18:42,9996
146,148,41.8654847,-87.61699675,2010-02-04 22:20:21,9943
147,148,41.8663969455,-87.6067829132,2010-02-04 23:03:04,10616
148,148,41.7914247223,-87.5830721855,2010-02-05 19:12:33,143123
149,158,41.9780286285,-87.9036712646,2010-07-10 10:45:09,22831
150,158,41.9749897643,-87.8989613056,2010-07-10 10:57:24,382469
151,158,41.9762898736,-87.9013967514,2010-07-10 11:05:51,419157
152,158,41.9677702833,-87.6937640333,2010-07-10 11:42:47,47859
153,158,41.9672614831,-87.6870067237,2010-07-10 18:42:42,709723
154,158,41.9679939167,-87.6881489333,2010-07-10 19:47:58,103739
155,158,41.9653717,-87.6863812,2010-07-10 21:28:50,309810
156,158,41.95141955,-87.6498858167,2010-07-10 23:09:50,103907
157,158,41.9648039333,-87.6859084667,2010-07-11 18:53:57,46966
158,158,41.9640674167,-87.6858569833,2010-07-11 21:14:26,82919
159,158,41.9615326667,-87.6787616,2010-07-12 01:13:58,1040979
160,158,41.9980756333,-87.66567865,2010-07-12 15:52:20,47462
161,158,41.911668423,-87.6482543945,2010-07-13 03:16:09,427691
162,158,41.9104339333,-87.6502122167,2010-07-13 03:38:59,201905
163,158,41.9780286285,-87.9036712646,2010-07-13 10:24:04,22831
164,158,41.9762898736,-87.9013967514,2010-07-13 11:59:14,419157
165,158,41.9762898736,-87.9013967514,2010-07-13 11:59:56,419157
166,158,41.9780286285,-87.9036712646,2010-10-14 03:41:56,22831
167,158,41.9789059639,-87.9066538811,2010-10-14 03:48:22,392728
168,158,41.97851753,-87.90671056,2010-10-14 04:04:26,529153
169,158,41.89127,-87.62949,2010-10-14 17:07:22,2498079
170,158,41.8788598144,-87.6358687878,2010-10-14 17:22:08,9883
171,158,41.8836366032,-87.6299840212,2010-10-14 17:27:38,9871
172,158,41.8850671303,-87.6279014615,2010-10-14 17:40:37,27903
173,158,41.8846749883,-87.6297426224,2010-10-14 18:27:59,48272
174,158,41.886544039,-87.6275861263,2010-10-14 22:36:31,162154
175,158,41.8856654322,-87.6309013367,2010-10-15 00:04:18,460694
176,158,41.8882692679,-87.6354825497,2010-10-15 00:16:46,11359
177,158,41.9104215395,-87.6393127441,2010-10-15 00:33:58,302709
178,158,41.9087252167,-87.6774622167,2010-10-17 00:02:48,48317
179,158,41.9666427364,-87.6870955027,2010-10-18 19:46:31,49035
180,158,41.8917036129,-87.6074802876,2010-10-19 02:09:50,9907
181,158,41.89145982,-87.61391067,2010-10-19 02:10:01,1441141
182,158,41.8947664136,-87.623847127,2010-10-19 02:10:30,28788
183,158,41.9007486936,-87.6225693478,2010-10-19 02:12:05,1101027
184,158,41.9016110833,-87.6205572167,2010-10-19 02:12:19,1166712
185,158,41.9674423541,-87.6876938588,2010-10-19 02:28:57,94837
186,158,41.9856213667,-87.6691882667,2010-10-19 16:17:21,36698
187,158,41.9780286285,-87.9036712646,2010-10-19 18:25:20,22831
188,158,41.9790176239,-87.9065036774,2010-10-19 18:35:13,549918
189,158,41.9789059639,-87.9066538811,2010-10-19 18:53:52,392728
190,158,41.97859491,-87.910451889,2010-10-19 19:14:15,351716
191,160,41.8826079333,-87.6233696833,2009-06-06 16:21:15,11793
192,160,41.8826079333,-87.6233696833,2009-06-06 16:21:15,11793
193,160,41.88638263,-87.62906593,2009-09-12 23:36:39,24699
194,160,41.8869628464,-87.6228167113,2009-09-18 17:48:45,25458
195,160,41.9150602453,-87.7025806904,2009-09-19 13:57:04,25707
196,160,41.8869628464,-87.6228167113,2009-10-02 19:13:35,25458
197,160,41.9150602453,-87.7025806904,2009-10-04 16:46:03,25707
198,160,41.9150602453,-87.7025806904,2009-10-06 01:22:52,25707
199,160,41.8869628464,-87.6228167113,2009-10-06 16:40:18,25458
200,160,41.8869628464,-87.6228167113,2009-10-07 18:15:54,25458
201,160,41.9092478376,-87.6533460617,2009-10-08 23:17:55,40781
202,160,41.9150602453,-87.7025806904,2009-10-11 13:00:44,25707
203,160,41.9150602453,-87.7025806904,2009-10-12 01:00:48,25707
204,160,41.9383623,-87.6442375,2009-10-18 21:22:14,42519
205,160,41.9291419611,-87.6842987537,2009-10-24 22:23:28,61358
206,160,41.9150602453,-87.7025806904,2009-10-25 01:52:07,25707
207,160,41.9150602453,-87.7025806904,2009-10-26 00:55:46,25707
208,160,41.8869628464,-87.6228167113,2009-10-29 20:36:45,25458
209,160,41.9092478376,-87.6533460617,2009-10-29 23:46:41,40781
210,160,41.8869628464,-87.6228167113,2009-10-30 15:08:37,25458
211,160,41.8855935457,-87.6261270046,2009-10-30 17:18:52,69546
212,160,41.88345075,-87.6265676667,2009-11-04 14:35:05,45210
213,160,41.9103096667,-87.6853548167,2009-11-11 01:55:54,55748
214,160,41.9092478376,-87.6533460617,2009-11-14 21:30:35,40781
215,160,41.8869628464,-87.6228167113,2009-11-16 21:18:17,25458
216,160,41.9150602453,-87.7025806904,2009-12-16 03:39:08,25707
217,160,41.8869628464,-87.6228167113,2009-12-16 20:47:29,25458
218,160,41.8869628464,-87.6228167113,2009-12-17 17:05:48,25458
219,160,41.8978689967,-87.6239275932,2009-12-18 00:46:53,53368
220,160,41.9340576837,-87.6450640454,2009-12-28 22:55:01,107132
221,160,41.8867379346,-87.6243288091,2010-01-13 17:48:13,139335
222,160,41.8947664136,-87.623847127,2010-01-14 23:27:00,28788
223,160,41.8869628464,-87.6228167113,2010-01-28 20:48:43,25458
224,160,41.8869628464,-87.6228167113,2010-02-01 21:57:53,25458
225,160,41.9150602453,-87.7025806904,2010-02-03 12:44:05,25707
226,160,41.9150602453,-87.7025806904,2010-03-13 16:19:08,25707
227,160,41.9150602453,-87.7025806904,2010-03-14 23:17:19,25707
228,160,41.9235144373,-87.6981818676,2010-03-18 23:00:28,501739
229,160,41.8855935457,-87.6261270046,2010-03-19 16:49:35,69546
230,160,41.8964835185,-87.6388485607,2010-03-22 11:53:33,769117
231,160,41.8680188538,-87.6384866238,2010-03-28 16:43:21,135175
232,160,41.879578752,-87.6228868961,2010-03-28 19:06:03,9952
233,160,41.8964835185,-87.6388485607,2010-03-29 12:01:00,769117
234,160,41.9092478376,-87.6533460617,2010-03-30 01:02:25,40781
235,160,41.8855935457,-87.6261270046,2010-03-31 17:38:07,69546
236,160,41.8788598144,-87.6358687878,2010-04-02 13:34:43,9883
237,160,41.9360419847,-87.6541265845,2010-04-02 23:23:44,102767
238,160,41.9092478376,-87.6533460617,2010-04-04 14:28:33,40781
239,160,41.8964835185,-87.6388485607,2010-04-05 11:56:22,769117
240,160,41.8963053818,-87.6342985726,2010-04-05 13:41:17,517415
241,160,41.8964835185,-87.6388485607,2010-04-11 15:05:47,769117
242,160,41.8845272192,-87.6286134124,2010-04-17 18:23:41,53944
243,160,41.8964835185,-87.6388485607,2010-04-19 11:50:07,769117
244,160,41.8839321453,-87.6271677017,2010-04-19 17:19:23,68112
245,160,41.8912323997,-87.6199364662,2010-04-20 17:36:56,27263
246,160,41.8964835185,-87.6388485607,2010-04-26 13:04:03,769117
247,160,41.9031204337,-87.6769611863,2010-04-30 01:17:52,111107
248,160,41.9150602453,-87.7025806904,2010-04-30 02:39:31,25707
249,160,41.8844925568,-87.6257550637,2010-04-30 14:09:11,208762
250,160,41.8855935457,-87.6261270046,2010-04-30 17:14:55,69546
251,160,41.9150602453,-87.7025806904,2010-05-01 01:20:16,25707
252,160,41.89500095,-87.6233984,2010-05-01 17:22:08,736951
253,160,41.8947664136,-87.623847127,2010-05-01 17:23:11,28788
254,160,41.8974297727,-87.6257514954,2010-05-01 17:45:21,27507
255,160,41.8964835185,-87.6388485607,2010-05-01 18:45:14,769117
256,160,41.9092478376,-87.6533460617,2010-05-01 20:50:31,40781
257,160,41.9103096667,-87.6853548167,2010-05-01 23:09:01,55748
258,160,41.9150602453,-87.7025806904,2010-05-02 17:01:38,25707
259,160,41.9282074887,-87.7055372254,2010-05-02 22:04:07,79755
260,160,41.8867379346,-87.6243288091,2010-05-03 16:57:23,139335
261,160,41.8839321453,-87.6271677017,2010-05-04 17:23:21,68112
262,160,41.8926609222,-87.6260420093,2010-05-05 17:27:34,169428
263,160,41.88717371,-87.62654656,2010-05-06 17:55:12,686893
264,160,41.9615845667,-87.67544785,2010-05-08 01:50:52,174793
265,160,41.9092478376,-87.6533460617,2010-05-08 19:11:17,40781
266,160,41.9497251892,-87.6628373389,2010-05-09 00:28:41,306186
267,160,41.9150602453,-87.7025806904,2010-05-09 18:07:21,25707
268,160,41.9150602453,-87.7025806904,2010-05-10 01:24:05,25707
269,160,41.88717371,-87.62654656,2010-05-12 17:11:59,686893
270,160,41.8964835185,-87.6388485607,2010-05-17 12:09:04,769117
271,160,41.8915798199,-87.6282727718,2010-05-19 17:09:59,43153
272,160,41.8964835185,-87.6388485607,2010-05-24 12:06:46,769117
273,160,41.9235144373,-87.6981818676,2010-05-25 00:00:15,501739
274,160,41.8857285427,-87.6244603575,2010-05-25 14:20:58,104634
275,160,41.9104369816,-87.6794475788,2010-05-26 23:05:08,315035
276,160,41.8867379346,-87.6243288091,2010-05-28 17:20:34,139335
277,160,41.8844925568,-87.6257550637,2010-05-30 14:43:48,208762
278,160,41.9301956,-87.6878624,2010-05-30 20:52:28,176520
279,160,41.9092478376,-87.6533460617,2010-05-31 20:55:32,40781
280,160,41.8964835185,-87.6388485607,2010-06-07 13:01:42,769117
281,160,41.8812482535,-87.6263201237,2010-06-10 17:29:53,87530
282,160,41.9085452,-87.674676293,2010-06-12 19:19:33,1267278
283,160,41.8964835185,-87.6388485607,2010-06-14 12:00:02,769117
284,160,41.9092478376,-87.6533460617,2010-06-19 19:19:29,40781
285,160,41.9150602453,-87.7025806904,2010-06-19 23:39:16,25707
286,160,41.9277411132,-87.7069312334,2010-06-20 02:31:18,513093
287,160,41.9251900296,-87.7010864784,2010-06-20 02:33:11,453457
288,160,41.9085452,-87.674676293,2010-06-20 17:58:01,1267278
289,160,41.92126775,-87.6963562,2010-06-23 14:09:37,157800
290,160,41.8964835185,-87.6388485607,2010-06-24 13:06:04,769117
291,160,41.9136630802,-87.6773893833,2010-06-28 01:47:15,41703
292,160,41.8964835185,-87.6388485607,2010-06-30 13:01:13,769117
293,160,41.8301289642,-87.6342594624,2010-07-09 22:52:39,11601
294,160,41.9092478376,-87.6533460617,2010-07-10 20:09:50,40781
295,160,41.8964835185,-87.6388485607,2010-07-12 12:01:04,769117
296,160,41.9277411132,-87.7069312334,2010-07-17 18:40:26,513093
297,160,41.9226801333,-87.6970767833,2010-07-24 02:14:27,173892
298,160,41.88319755,-87.6224224167,2010-07-25 17:10:30,832058
299,160,41.8978689967,-87.6239275932,2010-07-25 22:39:02,53368
300,160,41.8964835185,-87.6388485607,2010-07-29 11:51:18,769117
301,160,41.8926609222,-87.6260420093,2010-07-31 00:20:51,169428
302,160,41.9092478376,-87.6533460617,2010-07-31 19:03:45,40781
303,160,41.8964835185,-87.6388485607,2010-08-02 13:04:30,769117
304,160,41.8964835185,-87.6388485607,2010-08-11 12:07:23,769117
305,160,41.9092478376,-87.6533460617,2010-08-14 20:57:36,40781
306,160,41.8964835185,-87.6388485607,2010-08-18 13:03:33,769117
307,160,41.8963053818,-87.6342985726,2010-08-18 13:54:26,517415
308,160,41.9468619609,-87.663985597,2010-08-21 15:43:36,131220
309,160,41.8964835185,-87.6388485607,2010-08-25 13:15:37,769117
310,160,41.9259949992,-87.6497009397,2010-08-30 00:24:23,61732
311,160,41.9150602453,-87.7025806904,2010-09-03 02:43:36,25707
312,160,41.90917625,-87.6771156333,2010-09-09 01:03:56,99409
313,160,41.9105072258,-87.6781157047,2010-09-09 02:10:23,44707
314,160,41.8964835185,-87.6388485607,2010-09-09 13:07:31,769117
315,160,41.881507714,-87.6242747894,2010-09-10 17:34:01,226901
316,160,41.9277411132,-87.7069312334,2010-09-12 23:36:37,513093
317,160,41.9087252167,-87.6774622167,2010-09-15 01:03:34,48317
318,160,41.8964835185,-87.6388485607,2010-09-15 13:07:41,769117
319,160,41.8826079333,-87.6233696833,2010-09-15 19:08:28,11793
320,160,41.8844925568,-87.6257550637,2010-09-28 18:23:40,208762
321,160,41.8964835185,-87.6388485607,2010-10-06 13:11:48,769117
322,160,41.8964835185,-87.6388485607,2010-10-13 13:03:34,769117
323,160,41.9277411132,-87.7069312334,2010-10-15 23:51:22,513093
324,160,41.8964835185,-87.6388485607,2010-10-20 12:03:43,769117
325,185,41.8891957606,-87.6558351517,2010-08-17 00:49:17,9207
326,185,41.9479207274,-87.6558351517,2010-08-17 21:43:36,12430
327,185,41.936784,-87.644259,2010-08-17 22:00:33,27691
328,185,41.8971103352,-87.6244479418,2010-08-17 22:08:58,9816
329,185,41.8947664136,-87.623847127,2010-08-17 22:09:06,28788
330,185,41.8826079333,-87.6233696833,2010-08-17 22:14:39,11793
331,185,41.8788598144,-87.6358687878,2010-08-17 22:20:12,9883
332,185,41.8807929392,-87.6742136478,2010-08-17 22:35:54,13582
333,185,41.8808162167,-87.6730012833,2010-08-17 22:36:04,12233
334,185,41.8676090167,-87.6146364167,2010-08-17 23:02:24,9996
335,185,41.8654847,-87.61699675,2010-08-17 23:02:35,9943
336,185,41.8623379996,-87.6166909933,2010-08-17 23:02:47,9948
337,185,41.8301289642,-87.6342594624,2010-08-17 23:34:12,11601
338,190,41.9780286285,-87.9036712646,2009-10-12 00:03:58,22831
339,190,41.9780286285,-87.9036712646,2009-10-12 00:04:29,22831
340,190,41.9777074833,-87.9063213167,2009-10-12 01:09:26,27910
341,190,41.9807244,-87.9099523,2009-10-12 01:10:06,31769
342,190,41.9780286285,-87.9036712646,2010-01-03 20:19:53,22831
343,190,41.9780286285,-87.9036712646,2010-01-03 20:21:05,22831
344,190,41.9787783523,-87.9065573215,2010-01-09 00:46:35,293361
345,190,41.9784389167,-87.9073577333,2010-01-09 00:47:01,58865
346,190,41.9790675,-87.90681165,2010-01-09 00:47:36,49085
347,190,41.9795183522,-87.9057556733,2010-01-09 00:49:39,146182
348,190,41.9779570828,-87.9059401405,2010-01-09 00:49:58,146128
349,190,41.9758033327,-87.9006242752,2010-01-09 03:30:08,142432
350,190,41.9755879774,-87.9007315636,2010-01-09 03:30:39,122798
351,190,41.9780286285,-87.9036712646,2010-09-25 13:47:34,22831
352,190,41.9780286285,-87.9036712646,2010-10-03 22:13:26,22831
353,190,41.9780286285,-87.9036712646,2010-10-14 23:57:11,22831
354,190,41.9780286285,-87.9036712646,2010-10-16 23:01:38,22831
355,194,41.8935498167,-87.6313935667,2009-11-19 18:16:19,41485
356,194,41.8941434829,-87.6309603453,2009-12-12 04:32:03,55786
357,194,41.9015867,-87.6281040167,2009-12-17 01:22:01,15695
358,194,41.8935498167,-87.6313935667,2009-12-18 21:12:42,41485
359,194,41.9115699419,-87.6347366099,2010-02-07 05:11:27,326289
360,194,41.9111401167,-87.63466415,2010-02-07 05:21:58,64641
361,194,41.7874410169,-87.744884491,2010-03-13 00:22:24,23275
362,194,41.8941434829,-87.6309603453,2010-03-18 19:32:51,55786
363,194,41.8966297134,-87.6311363733,2010-03-27 01:58:26,28573
364,194,41.8952402667,-87.6238624333,2010-03-31 17:53:34,53351
365,194,41.9116217167,-87.63469075,2010-04-18 00:24:40,43591
366,194,41.9479207274,-87.6558351517,2010-05-30 18:27:59,12430
367,194,41.946582129,-87.6559770067,2010-05-30 21:46:34,179784
368,194,41.7874410169,-87.744884491,2010-06-23 12:37:10,23275
369,195,41.9651685167,-87.6940582667,2010-07-31 01:27:22,48347
370,195,41.9479207274,-87.6558351517,2010-07-31 16:33:34,12430
371,195,41.936784,-87.644259,2010-07-31 16:35:04,27691
372,195,41.8788598144,-87.6358687878,2010-07-31 16:56:59,9883
373,195,41.8826079333,-87.6233696833,2010-07-31 16:57:09,11793
374,195,41.8839321453,-87.6271677017,2010-07-31 18:11:29,68112
375,195,41.8654847,-87.61699675,2010-07-31 19:55:10,9943
376,195,41.8676090167,-87.6146364167,2010-07-31 19:55:20,9996
377,195,41.8623379996,-87.6166909933,2010-07-31 19:56:21,9948
378,195,41.8787639555,-87.6237022877,2010-07-31 21:36:18,1102111
379,195,41.8947664136,-87.623847127,2010-07-31 22:31:42,28788
380,195,41.8971103352,-87.6244479418,2010-07-31 22:43:45,9816
381,195,41.8826079333,-87.6233696833,2010-08-01 11:51:16,11793
382,195,41.8917036129,-87.6074802876,2010-08-02 02:08:07,9907
383,201,41.8951080775,-87.6313272167,2010-05-02 08:07:03,516411
384,201,41.8788802654,-87.6357853931,2010-05-02 21:04:54,794007
385,201,41.8802976814,-87.6237505674,2010-05-02 22:21:20,1039949
386,201,41.8902260685,-87.6340341568,2010-05-02 23:43:42,13319
387,201,41.8947664136,-87.623847127,2010-05-03 17:38:01,28788
388,201,41.8759187414,-87.6263043487,2010-05-04 17:59:31,37718
389,201,41.8779465309,-87.6299123342,2010-05-04 18:32:29,214031
390,201,41.9087252167,-87.6774622167,2010-05-05 23:45:07,48317
391,201,41.9780286285,-87.9036712646,2010-05-07 00:51:39,22831
392,204,41.9780286285,-87.9036712646,2009-11-24 21:54:22,22831
393,204,41.8959523608,-87.6228010654,2010-03-27 04:31:18,887535
394,204,41.9394777504,-87.700381279,2010-03-27 20:19:29,36218
395,209,41.8934589754,-87.6161872138,2010-02-23 05:29:50,119314
396,209,41.8934589754,-87.6161872138,2010-02-23 14:05:38,119314
397,209,41.8522651333,-87.6193370833,2010-06-09 15:30:35,44369
398,209,41.8500796976,-87.6161170006,2010-06-09 15:31:06,52832
399,209,41.9205921899,-87.6374657275,2010-06-12 21:05:40,144390
400,209,41.9780286285,-87.9036712646,2010-09-15 14:13:30,22831
